audio_filepath,start,end,text,pronunciation
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,779.88,788.48,Ε τζαί να το ξαναπω ότι πραγματικά ήμουν,ˈepsilˌon dzˈe na to ksanˈapo ˈoti prˌaɣmatikˈa ˌimun
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,783.399,792.68,τυχερή σε αυτό το τιτσίν Ε κατευθείαν,tˌiçerˈi se aftˈo to titsˈin ˈepsilˌon kˌatefθˈian
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,788.48,795.6,είχαμε πάει στη σωστή γιατρό Κατευθείαν,ˌixamˌe pˈai sti sostˈi jatrˈo kˌatefθˈian
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,792.68,798.6,ξεκινήσαμε έστω τζαί πειραματικά εν,ksˌecinˈisamˌe ˈesto dzˈe pˌiramˌatikˈa ˈen
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,795.6,800.8,ήταν πειραματικά αλλά τον αντέχουμε μία,ˌitam bˌiramˌatikˈa alˌa ton adˈexumˌe mˌia
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,798.6,802.68,χημιοθεραπεία που είναι για παιδάκια Η,çˌimiˌoθerapˈia pu ˌine jˈa peðˈaca ˈita
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,800.8,805.36,χημιοθεραπεία είναι πάρα πάρα πάρα πολύ,çˌimiˌoθerapˈia ˌine pˈara pˈara pˈara polˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,802.68,808.0,δυνατή Οπότε τζαί γιατρός μου την πρώτη,ðˌinatˈi opˈote dzˈe jatrˈoz mu tim brˈoti
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,805.36,810.68,μέραν ε αυτόν που μου είπεν είναι ότι αν,mˈeran ˈepsilˌon aftˈom bu mu ˈipen ˌine ˈoti an
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,808.0,812.519,εν κάνουμε την πρώτη θεραπεία εν,ˈeŋ ɡˈanumˌe tim brˈoti θˌerapˈia ˈen
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,810.68,815.92,μπορούμε να ξέρουμε τίποτα Γιατί αν ο,borˈume na ksˈerumˌe tˈipotˌa jatˈi an ˈomikrˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,812.519,820.04,οργανισμός σου αντιδράσει τη θεραπεία ε,ˌorɣanismˈos su ˌadiðrˈasi ti θˌerapˈia ˈepsilˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,815.92,822.88,τζαί εν τη δεχτεί μετά έννα πρέπει να πάμε,dzˈe ˈen di ðextˈi metˈa ˈena prˈepi na pˈame
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,820.04,826.8,σε έναν όξα σε κάτι άλλο που εν έννα,se ˌenan ˈoksa se kˈati ˈalo pu ˈen ˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,822.88,832.079,έχουμε τίποτα δεδομένα,ˌexumˌe tˈipotˌa ðˌeðomˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,826.8,835.8389999999999,τζαί οπότε κατευθείαν ε,dzˈe opˈote kˌatefθˈian ˈepsilˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,832.079,837.399,ξεκινήσαμε την θεραπεία τζαί έναδύο άλλα,ksˌecinˈisamˌe tin θˌerapˈia dzˈe ˈenaðˈio ˈala
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,835.8389999999999,840.88,πράγματα που έπρεπε να γίνουν πριν όπως,prˈaɣmatˌa pu ˈeprepˌe na jˈinum brˈin ˈopos
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,837.399,845.24,το ένα άλλο ε είναι,to ˌen ˈalo ˈepsilˌon ˌine
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,840.88,846.519,κεντρική ε αχ πώς λέγεται ε για να μη,cˌedricˈi ˈepsilˌon ˈax pˈoz lˈejetˌe ˈepsilˌon janˌa mˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,845.24,848.72,χρησιμοποιούν τις φλέβες για τις,xrˌisimˌopiˈun dis flˈevez jˈa tis
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,846.519,850.959,θεραπείες τζαί χρησιμοποιούν κεντρική,θˌerapˈies dzˈe xrˌisimˌopiˈuŋ ɡˌedricˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,848.72,854.24,ναρτηρία εννοώ κεντρική αρτυρία φλέβα,nˌartirˈia ˌenoˈo cˌedricˈi ˌartirˈia flˈeva
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,850.959,856.959,εν ξέρω πώς τα αλλαλούν Ε φλέβα,ˈeŋ ɡzˈero pˈos t ˌalalˈun ˈepsilˌon flˈeva
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,854.24,859.279,ε τζαί είναι πάρα πολύ βοηθητικό Ε τζαί,ˈepsilˌon dzˈe ˌine pˈara polˈi vˌoɪθitikˈo ˈepsilˌon dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,856.959,860.8389999999999,το δεύτερο ήταν να κάνω φύλαξη ο Αρίων,to ðˈefterˌo ˌitan na kˈano fˈilaksˌi o arˈion
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,859.279,865.24,Ε γιατί το πιο πιθανό είναι ότι έννα,ˈepsilˌon jatˈi to pçˈo pˌiθanˈo ˌine ˈoti ˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,860.8389999999999,867.16,καταστρέφονταν με τα οάρια μου Ε που,kˌatastrˈefodˌan me ta oˈariˌa mu ˈepsilˌon pu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,865.24,868.8,όλα αυτά έπρεπε να γίνουν μέσα σε,ˈol aftˈa ˈeprepˌe na jˈinun mˌesa se
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,867.16,870.959,λιγότερον της μιας εβδομάδας για να μπω,liɣˈoterˌon diz mˌias ˌevðomˈaðaz janˌa bˈo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,868.8,873.279,κατευθείαν για θεραπεία Οπότε,kˌatefθˈian jˈa θˌerapˈia opˈote
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,870.959,874.56,μπαίνοντας τζαί στη θεραπείαν ήμουν πιλέ,bˈenodˌas dzˈe sti θˌerapˈian ˌimum bilˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,873.279,877.6,ταλαιπωρημένη από τα προηγούμενα,tˌalepˌorimˈeni apˌo ta proɪɣˈumenˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,874.56,880.199,πράγματα που έκανα σε μία εβδομάδα τζαί,prˈaɣmatˌa pu ˈekanˌa se mˌia ˌevðomˈaða dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,877.6,881.9590000000001,τους προηγούμενους περίπου δύο μήνες που,tus proɪɣˈumenˌus perˈipu ðˈio mˈines pu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,880.199,886.24,έψαχνα να δω αν είναι κάτι τζαί όλοι μου,ˈepsaxnˌa na ðˈo an ˌine kˈati dzˈe ˈoli mu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,881.9590000000001,888.32,λέγαν ότι εννεν τίποτα Ε γιατί,lˈeɣan ˈoti ˈenen dˈipotˌa ˈepsilˌon jatˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,886.24,891.639,θαρκούμαι ήταν,θarkˈume ˌitan
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,888.32,894.8,σημαντικό ότι εμένα εν με ένοιαζε Άρα,sˌimadikˈo ˈoti emˈena ˈen me ˈeɲazˌe ˈara
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,891.639,897.88,ακόμη τζαί την ώρα που ήρθε η διάγνωση,akˈomi dzˈe tin ˈora pu ˈirθe i ðiˈaɣnosˌi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,894.8,900.639,ε εν με φόβησε εν με νοιάξαν καθόλου,ˈepsilˌon ˈen me fˈovisˌe ˈen me ɲˈaksaŋ ɡaθˈolu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,897.88,905.48,εν έψαξα τίποτα,ˈen ˈepsaksˌa tˈipotˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,900.639,907.199,Ε αυτά θαρκούμαι από κει τζαί πέρα ντάξει,ˈepsilˌon aftˈa θarkˈume apˌo cˈi dzˈe pˈera dˈaksi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,905.48,908.88,Ναι εν εν ήξερα καν ότι ήταν οι,nˈe ˈen ˈen ˈikserˌa kˈan ˈoti ˌitan i
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,907.199,910.48,χημοθεραπείες Εγώ εν ήξερα καν ότι,çˌimoθˌerapˈies eɣˈo ˈen ˈikserˌa kˈan ˈoti
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,908.88,913.759,είναι φάρμακο ότι τρέχει εν ήξερα,ˌine fˈarmakˌo ˈoti trˈeçi ˈen ˈikserˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,910.48,918.56,τίποτα Ε θαρκούμαι γι αυτό με βοήθησε,tˈipotˌa ˈepsilˌon θarkˈume jˈi aftˈo me voˈiθisˌe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,913.759,921.16,Ε όμως είναι ανθρώπινο κάποιες τιμές να,ˈepsilˌon ˈomos ˌine anθrˈopinˌo kˈapiˌes timˈez na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,918.56,923.32,πέφτεις Έτσι πέφτει Δηλαδή όσο τζαί να,pˈeftis ˈetsi pˈefti ðˌilaðˈi ˈoso dzˈe na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,921.16,926.68,το προσπαθήσεις να το παλέψεις να,to prˌospaθˈisiz na to palˈepsiz na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,923.32,928.88,πέσεις Ε διότι είναι η χημιοθεραπεία,pˈesis ˈepsilˌon ðiˈoti ˌine i çˌimiˌoθerapˈia
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,926.68,932.6,διότι είναι η έντονη θεραπεία τα οι,ðiˈoti ˌine i ˈedonˌi θˌerapˈia ta i
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,928.88,935.44,παρενέργειες τα συμπτώματα κταλπ Οπότε,pˌarenˈerjes ta sibtˈomatˌa ktˈalp opˈote
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,932.6,939.319,όταν πέφτει η Μαρία από πού αντρεί,ˈotam bˈefti i marˈi apˌo pˈu adrˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,935.44,941.199,δύναμη κι αν είναισαι από κάπου,ðˈinamˌi cˈi an ˈinesˌe apˌo kˈapu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,939.319,945.92,μπορείς να μοιραστείς μαζί μας ήντα είναι,borˈiz na mˌirastˈiz mazˌi mas ˈida ˌine
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,941.199,948.24,αυτόν το κάπου Υπάρχουν στοσίβια πάντα,aftˈon do kˈapu ipˈarxun stosˈiviˌa pˈada
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,945.92,949.72,υπάρχουν τζαί πολλές φορές θαρκούμαι ότι το,ipˈarxun dzˈe polˈes forˈes θarkˈume ˈoti to
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,948.24,952.399,μυαλό μας παίζει,mˌialˈo mas pˈezi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,949.72,956.36,παιχνίδια που είναι τζαί δύσκολα τζαί,pexnˈiðja pu ˌine dzˈe ðˈiskolˌa dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,952.399,959.319,επικίνδυνα να το πω Ε τζαί,ˌepicˈinðinˌa na to pˈo ˈepsilˌon dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,956.36,962.6,εμέναν στην στον πρώτον κυκλοθεραπιών,emˈenan stin stom brˈotoŋ ɡˌikloθˌerapçˈon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,959.319,964.399,που έκανα στην έταρτη θεραπεία είχα,pu ˈekanˌa stin ˈetartˌi θˌerapˈia ˌixa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,962.6,966.16,φτάσει σε σημείο να πω εν έννα ξανακάνω,ftˈasi se simˈio na pˈo ˈen ˈena ksˌanakˈano
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,964.399,968.48,χημιοθεραπεία τζαί εν με νοιάζει ήντα έννα,çˌimiˌoθerapˈia dzˈe ˈen me ɲˈazi ˈida ˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,966.16,971.8,γίνει τζαί το είχα ανακοινώσει συνήθως,jˈini dzˈe to ˌix ˌanacinˈosi sinˈiθos
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,968.48,974.36,ότι ανακοινώνω γάμωτο Ε τζαί τζείνη τη,ˈoti ˌanacinˈono ɣˈamotˌo ˈepsilˌon dzˈe dzˈini ti
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,971.8,977.16,φορά μετά εντάξει ήταν λόγω των,forˈa metˈa edˈaksi ˌitan lˈoɣo ton
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,974.36,979.6,παρενέργειών Μετά οι παρενέργειες,pˌarenˈerjˈon metˈa i pˌarenˈerjes
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,977.16,983.639,καταλαγιάζαν Σιγάσιγά ήμουνα καλύτερα,kˌatalajˈazan siɣˈasiɣˈa ˈimunˌa kalˈiterˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,979.6,985.6,τζαί θυμάμαι ότι σε τζείνη τη φάση αυτόν,dzˈe θimˈame ˈoti se dzˈini ti fˈasi aftˈon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,983.639,987.079,που με είχε κρατήσει είναι ότι,pu me ˌiçe kratˈisi ˌine ˈoti
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,985.6,990.68,σκεφτόμουνα,sceftˈomunˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,987.079,994.279,ότι στην οικογένεια μας έχουμε,ˈoti stin ˌikojˈeɲa mas ˌexumˌe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,990.68,996.44,πεντάχρονα που συνήθως η ασθένεια αυτή,pedˈaxronˌa pu sinˈiθos i asθˈeɲ aftˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,994.279,1001.8,εμφανίζεται σε μωρά,ˌemfanˈizetˌe se morˈa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,996.44,1005.12,ε τζαί τη τζαί τις φίλες τη των ανυψιών,ˈepsilˌon dzˈe ti dzˈe tis fˈiles ti ton ˌanipsiˈon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1001.8,1009.12,μου τζαί τα τον περήγυρο τζαί θυμάμαι ότι,mu dzˈe ta tom berˈijirˌo dzˈe θimˈame ˈoti
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1005.12,1011.68,έλεγα ότι ευτυχώς που με διάλεξαν εμένα,ˈeleɣˌa ˈoti ˌeftixˈos pu me ðiˈaleksˌan emˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1009.12,1013.68,τζαί όι κάποιον από τα παιδάκια μας ε,dzˈe ˈoɪ kˈapiˌon apˌo ta peðˈaca mas ˈepsilˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1011.68,1016.44,τζαί ότι γ αυτόν πρέπει να συνεχίσω να,dzˈe ˈoti ɣˈam aftˈom brˈepi na sˌineçˈiso na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1013.68,1019.27,αντέξω τζαί να μην τα βάλω χαμαί ποτέ Ε,adˈekso dzˈe na mˈin da vˈalo xamˈe potˈe ˈepsilˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1016.44,1021.199,τζαί είχα πάρει δύναμη είναι από αυτόν,dzˈe ˌixa pˈari ðˈinamˌi ˌine apˌo aftˈon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1021.199,1028.36,Μετά μετά η πορεία ήταν τέτοια,metˈa metˈa i porˈia ˌitan dˈetiˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1024.4,1031.959,που ενε χρειάστηκε να είμαι ποτέ τόσον,pu ˈene xrçˈasticˌe na ˌime potˈe tˈoson
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1028.36,1033.799,τόσον ακριβής στο από πο έννα,tˈoson ˌakrivˈis sto apˌo pˈo ˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1031.959,1036.919,πάρω δύναμη Γιατί η ίδια η ζωή ήταν η,pˈaro ðˈinamˌi jatˈi i ˈiðja i zoˈi ˌitan ˈita
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1033.799,1041.079,δύναμη μετά Πιστεύεις στο Θεό,ðˈinamˌi metˈa pistˈevis sto θeˈo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1036.919,1042.76,Ναι Τζαί τζαί πιστεύω τζαί με βοηθά τζαί,nˈe dzˈe dzˈe pistˈevo dzˈe me voɪθˈa dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1041.079,1045.88,είναι κάτι που γενικότερα γιατί σε,ˌine kˈati pu jˌenikˈoterˌa jatˈi se
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1042.76,1049.52,άκουσα προηγουμένως να λες ήταν λόγω της,ˈakusˌa prˌoɪɣumˈenoz na lˈes ˌitan lˈoɣo tis
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1045.88,1052.28,θ θεία δύναμη Ναι Ήταν η μέρα της,θˈita θˈia ðˈinamˌi nˈe ˌitan i mˈera tis
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1049.52,1055.16,γιορτής μου Εγώ γιορτάζω του,jortˈiz mu eɣˈo jortˈazo tu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1052.28,1057.48,Σεπτέμβρη Ε τζαί του Σεπτέμβρη που,septˈemvri ˈepsilˌon dzˈe tu septˈemvri pu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1055.16,1060.96,κάναμε τη γιορτή μου στην Παναγία στο,kˈanamˌe ti jortˈi mu stim bˌanajˈia sto
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1057.48,1062.24,γέρι που την κάνω κάθε χρονό Ε,jˈeri pu tiŋ ɡˈano kˈaθe xronˈo ˈepsilˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1060.96,1063.88,συζητούσα μαζί με τη θεία μου που ήταν,sˌizitˈusa mazˌi me ti θˈia mu pu ˌitan
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1062.24,1066.16,γιατρός τζαί της έλεγα όι τζαί της λαλώ,jatrˈos dzˈe tis ˈeleɣˌa ˈoɪ dzˈe tiz lalˈo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1063.88,1067.72,άμα βγει τζαί από το γενικό νοσοκομείο να,ˈama vjˈi dzˈe apˌo to jˌenikˈo nˌosokomˈio na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1066.16,1069.919,αρνητικών το αποτέλεσμα ποια είναι ποιο,ˌarnitikˈon do ˌapotˈelesmˌa pˈia ˌine pˈio
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1067.72,1071.52,είναι το επόμενο στάδιο Δηλαδή ήντα έννα,ˌine to epˈomenˌo stˈaðiˌo ðˌilaðˈi ˈida ˈena
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1069.919,1074.64,ψάξουμε ένα άλλο Είχαμε ψάξει τα πάντα,psˈaksumˌe ˌen ˈalo ˌixamˌe psˈaksi ta pˈada
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1071.52,1076.08,τζαί εν βρίσκαμε τίποτα αλλά κάτι ήταν,dzˈe ˈen vrˈiskamˌe tˈipotˌa alˌa kˈati ˌitan
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1074.64,1080.28,Ε τζαί μου,ˈepsilˌon dzˈe mu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1076.08,1082.4,λέει τζαί σκεφτόμασταν τζαί οι δύο Ε τζαί,lˈei dzˈe sceftˈomastˌan dzˈe i ðˈio ˈepsilˌon dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1080.28,1085.039,την επόμενη μέρα το πρωί δηλαδή στις,tin epˈomenˌi mˈera to proˈi ðˌilaðˈi stis
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1082.4,1087.72,του μήνα που ήταν η γιορτή ε έτρεξε,tu mˈina pu ˌitan i jortˈi ˈepsilˌon ˈetreksˌe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1085.039,1091.4,λίγο νέμα η μούττη μου τζαί πήγα κατευθείαν,lˈiɣo nˈema i mˈuti mu dzˈe pˈiɣa kˌatefθˈian
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1087.72,1094.48,οριλά τζαί μόλις έβαλα μέσα την κάμερα ε,ˌorilˈa dzˈe mˈolis ˈevalˌa mˌesa tiŋ ɡˈamerˌa ˈepsilˌon
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1091.4,1098.64,ήταν τον πρώτο παθή,ˌitan dom brˈoto paθˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1094.48,1101.64,Ήταν ήταν θεία θεία τύχη,ˌitan ˌitan θˈia θˈia tˈiçi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1098.64,1104.96,Ε ήταν δώρος Θεού,ˈepsilˌon ˌitan ðˈoros θeˈu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1101.64,1108.2,Παρόλα αυτά γενικότερα εν μίλω για την,parˈol aftˈa jˌenikˈoterˌa ˈen mˈilo jˈa tin
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1104.96,1110.96,για την πίστη μου γιατί,jˈa tim bˈisti mu jatˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1108.2,1113.799,θεωρώ ότι είναι αρκετά προσωπικό τζαί,θˌeorˈo ˈoti ˌine ˌarcetˈa prˌosopikˈo dzˈe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1110.96,1115.72,θεωρώ ότι εν πρέπει να κρυβόμαστε πίσω,θˌeorˈo ˈoti ˈem brˈepi na krivˈomastˌe pˈiso
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1113.799,1118.2,από το Θεόν όξα πίσω από το ότι είμαστε,apˌo to θeˈon ˈoksa pˈiso apˌo to ˈoti ˌimastˌe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1115.72,1119.76,χριστιανοί όξα πίσω από το ότι δηλαδή αυτό,xrˌistianˈi ˈoksa pˈiso apˌo to ˈoti ðˌilaðˈi aftˈo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1118.2,1123.0,είναι δώρο Είναι δωρομάς έσιει Έσιει,ˌine ðˈoro ˌine ðˌoromˈas ˈesji ˈesji
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1119.76,1124.52,δοθεί Όι έτσι Απλά για παράδειγμα,ðoθˈi ˈoɪ ˈetsi aplˈa jˈa parˈaðiɣmˌa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1123.0,1127.88,ξέρω κόσμο,ksˈero kˈosmo
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1124.52,1130.36,που προσεύχεται,pu prosˈefçetˌe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1127.88,1131.72,Δηλαδή τώρα έννα μου πεις μπορεί να,ðˌilaðˈi tˈora ˈena mu pˈiz borˈi na
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1130.36,1135.28,προσεύχε ρε τζαί ένας μουσουλμάνος,prosˈefçe rˈe dzˈe ˌenaz mˌusulmˈanos
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1131.72,1137.96,προφανώς τζαί ένας ε ξέρω γω βουδιστής,prˌofanˈos dzˈe ˌenas ˈepsilˌon ksˈero ɣˈo vˌuðistˈis
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1135.28,1141.84,τζαί αλλά ήντα χάνει να είμαστε,dzˈe alˌa ˈida xˈani na ˌimastˌe
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1137.96,1145.679,χριστιανοι Εμ η προσευχή είναι κάτι που,xrˌistiˈani ˈem i prˌosefçˈi ˌine kˈati pu
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1141.84,1148.12,σου δίνει δύναμη Ε είναι κάτι πάρα πολύ,su ðˈini ðˈinamˌi ˈepsilˌon ˌine kˈati pˈara polˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1145.679,1151.0,προσωπικό με προσευχή Ανλαμβάνω Γιατί,prˌosopikˈo me prˌosefçˈi ˌanlamvˈano jatˈi
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1148.12,1153.679,σε ρωτώ όμως Γιατί αυτή η δοκιμασία,se rotˈo ˈomoz jatˈi aftˈi i ðˌocimasˈia
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1151.0,1157.24,επέτρεψε στο να έρθεις,epˈetrepsˌe sto na ˈerθis
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1153.679,1161.76,κοντά με γονείς τον οποίον τα παιδιά,kodˈa me ɣonˈis ton opˈion da pˌeðiˈa
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1157.24,1165.6,τους ε υποφέρουν Έτσι τζαί έρχεται η,tus ˈepsilˌon ˌipofˈerun ˈetsi dzˈe ˈerçetˌe ˈita
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1161.76,1167.64,Μαρία που περνά ε κάποι με έναν αγώνα με,marˈia pu pernˈa ˈepsilˌon kˈapi me ˌenan aɣˈona me
/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,1165.6,1171.48,θεραπείες με διάφορα με τα πάνω της με,θˌerapˈiez me ðiˈaforˌa me ta pˈano tiz me
