audio_filepath,start,end,text,pronunciation
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1416.48,1421.84,το κρατήσω σε δύο όξα τρεις το πολύ Καλά Μία,to kratˈiso se ðˈio ˈoksa trˈis to polˈi kalˈa mˌia
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1419.12,1423.919,ώρα Ναί Καλά Τζαί πόσους πελάτες,ˈora nˈe kalˈa dzˈe pˈosus pelˈates
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1421.84,1427.919,έχετε γενικά Ναι κάπως,ˌeçetˌe jˌenikˈa nˈe kˈapos
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1423.919,1432.0,κατά προσέγγιση Εεε περίπου Τζαί παίρνεις,katˈa prosˈeŋɡisˌi eˈee perˈipu dzˈe pˈernis
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1427.919,1435.36,από τα μέσα κοινωνικής δικτύωσης όξα από τα μέσα κοινωνικής δικτύωσης από τις,apˌo ta mˌesa cˌinonicˈiz ðiktˈiosˌis ˈoks apˌo ta mˌesa cˌinonicˈiz ðiktˈiosˌis apˌo tis
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1432.0,1438.32,συστάσεις Είμαι επίσης,sistˈasis ˌime epˈisis
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1435.36,1440.64,θεραπευτής ολογραφικών ήχων Έτσι ακούγομαι θεραπευτικός Εμμ,θˌerapeftˈis ˌoloɣrˌafikˈon ˈixon ˈetsi akˈuɣomˌe θˌerapˌeftikˈos ˈem
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1438.32,1444.799,κι εγώ διοργανώνουμε επίσης Μμμ,cˈi eɣˈo ðˌiorɣanˈonumˌe epˈisiz mˌimˌimˈi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1440.64,1447.039,Σεμινάρια ευεξίας τζαί ενσυνειδητότητας Τζαί εγώ,sˌeminˈariˌa ˌeveksˈias dzˈe ˌensinˌiðitˈotitˌas dzˈe eɣˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1444.799,1448.64,Ναι Έτσι με όλα αυτά τα διαφορετικά,nˈe ˈetsi me ˈol aftˈa ta ðˌiafˌoretikˈa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1447.039,1450.559,πράγματα κάνω επίσης οικογενειακούς αστερισμούς,prˈaɣmatˌa kˈano epˈisis ˌikojˌeɲakˈus ˌasterismˈus
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1448.64,1452.24,που ανέφερα πριν οι οποίοι οικογενειακοί,pu anˈeferˌa prˈin i opˈii ˌikojˌeɲacˈi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1450.559,1454.0,αστερισμοί είναι σαν ομαδική θεραπεία,ˌasterismˈi ˌine sˈan ˌomaðicˈi θˌerapˈia
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1452.24,1457.6,Ναι Έτσι είμαστε μια ομάδα τζαί,nˈe ˈetsi ˌimastˌe mɲa omˈaða dzˈe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1454.0,1461.52,εξερευνούμε αυτές τις δυναμικές μεταξύ των,ˌekserevnˈume aftˈes tiz ðˌinamicˈez mˌetaksˈi ton
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1457.6,1463.919,μελών της οικογένειας Δεκάρα Εκπληκτική επιτυχία Οι περισσότεροι,melˈon dis ˌikojˈeɲaz ðekˈara ˌekplikticˈi ˌepitiçˈia i pˌerissˈoterˌi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1461.52,1466.0,πελάτες σας έχουν δημιουργήσει όξα όι Επειδή για να,pelˈates sas ˌexun ðˌimiurjˈisi ˈoksa ˈoɪ ˌepiðˈi janˌa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1466.0,1470.64,είμαι ειλικρινής εν νιώθω ότι οι άνθρωποι κάνουν θεραπεία Όπως έννα εκπλαγείς,ˌime ˌilikrinˈis ˈen ɲˈoθo ˈoti i ˈanθropˌi kˈanun θˌerapˈia ˈopos ˈena ˌekplajˈis
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1468.08,1472.159,θαρκούμαι ότι επειδή είμαι Κριάτης οι Κριάτες νιώθουν,θarkˈume ˈoti ˌepiðˈi ˌime kriˈatis i kriˈatez ɲˈoθun
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1470.64,1474.64,πιο άνετα να έρθουν σε μένα για να έρθουν,pçˈo ˈanetˌa na ˈerθun se mˈena janˌa ˈerθun
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1472.159,1477.12,σε εσένα Αλλά δουλεύω κυρίως με,se esˈena alˌa ðulˈevo cirˈioz me
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1474.64,1479.12,ξένους Θαρκούμαι ότι έννα έπαιρνα,ksˈenus θarkˈume ˈoti ˈena ˈepernˌa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1477.12,1481.44,Άρα εσύ δουλεύεις περισσότερο από ότι εγώ,ˈara esˈi ðulˈevis pˌerissˈoterˌo apˌo ˈoti eɣˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1479.12,1483.84,Ναι Ναι Καλά Ναί Στην πραγματικότητα οι,nˈe nˈe kalˈa nˈe stim brˌaɣmatikˈotitˌa i
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1481.44,1486.2,περισσότεροι πελάτες μου είναι Δεκάρα,pˌerissˈoterˌi pelˈatez mu ˌine ðekˈara
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1483.84,1488.88,Ναι Λοιπόν για παράδειγμα ποια είναι η πιο ας,nˈe lipˈon jˈa parˈaðiɣmˌa pˈia ˌine i pçˈo ˈas
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1486.2,1490.559,πούμε πιο τρελή κατάσταση που είχατε στη,pˈume pçˈo trelˈi katˈastasˌi pu ˌixatˌe sti
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1488.88,1494.12,θεραπεία τζαί εν μπορούσατε καν να την χειριστείτε,θˌerapˈia dzˈe ˈen borˈusatˌe kˈan na tin çˌiristˈite
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1490.559,1494.12,μόνοι σας,mˈoni sas
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1495.76,1499.279,Σαν να μην ήξερες ήντα να κάνεις ως,sˈan na mˈin ˈikserˌes ˈida na kˈanis ˈos
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1497.32,1500.4,θεραπευτής Δηλαδή αν έρθω σε εσάς ας,θˌerapeftˈiz ðˌilaðˈi an ˈerθo se esˈas ˈas
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1499.279,1501.6,πούμε τζαί σας πω ότι θέλω να,pˈume dzˈe sas pˈo ˈoti θˈelo na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1500.4,1506.799,αυτοκτονήσω Ήντα πρόκειται να κάνετε γι,ˌaftoktonˈiso ˈida prˈocitˌe na kˈanetˌe jˈi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1501.6,1508.159,αυτό Α έννα σε πρότεινα σε κάποιον άλλο,aftˈo ˈalfa ˈena se prˈotinˌa se kˈapiˌon ˈalo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1506.799,1510.64,Καλά Στην πραγματικότητα εξετάζουμε τις,kalˈa stim brˌaɣmatikˈotitˌa ˌeksetˈazumˌe tis
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1508.159,1513.44,πιθανότητες ξέρετε αν αυτό,pˌiθanˈotitˌes ksˈeretˌe an aftˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1510.64,1514.72,όντως ισχύει εννεν απλώς εμμμ,ˈodos isçˈii ˈenen aplˈos ˈemm
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1513.44,1516.4,μερικές φορές που λέμε πράγματα που εν,mˌericˈes forˈes pu lˈeme prˈaɣmatˌa pu ˈen
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1514.72,1518.72,τα εννοούμε απαραίτητα Ναι Λοιπόν αυτός,ta ˌenoˈume ˌaparˈetitˌa nˈe lipˈon aftˈos
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1516.4,1520.64,ήμουν εγώ σήμερα τζαί χθες,ˌimun eɣˈo sˈimerˌa dzˈe xθˈes
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1518.72,1522.72,Ναι Ήθελα να αυτοκτονήσω Ήταν ξεκάθαρο ότι,nˈe ˈiθelˌa n ˌaftoktonˈiso ˌitaŋ ɡzekˈaθarˌo ˈoti
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1520.64,1524.32,ήθελα να αυτοκτονήσω Υπάρχουν διαφορετικά,ˈiθelˌa n ˌaftoktonˈiso ipˈarxun ðˌiafˌoretikˈa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1522.72,1525.679,επίπεδα σε αυτό Ναι εν,epˈipeðˌa se aftˈo nˈe ˈen
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1524.32,1528.08,ήθελα πραγματικά να αυτοκτονήσω αλλά ένιωθα ότι,ˈiθelˌa prˌaɣmatikˈa n ˌaftoktonˈiso alˌa ˈeɲoθˌa ˈoti
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1525.679,1530.559,ήμουν συγκλονισμένος Σαν να,ˌimun sˌiŋɡlonismˈenos sˈan na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1528.08,1532.24,μην ήμουν εδώ Ήμουν κάπως εδώ,mˈin ˌimun eðˈo ˌimuŋ ɡˈapos eðˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1530.559,1534.32,Ναι,nˈe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1532.24,1537.52,Όι μερικές φορές η ζωή μοιάζει,ˈoɪ mˌericˈes forˈes i zoˈi miˈazi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1534.32,1540.88,υπερβολική Είναι συντριπτικό Τζαί ένα από τα,ˌipervˌolicˈi ˌine sˌidriptikˈo dzˈe ˌen apˌo ta
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1537.52,1541.64,πράγματα που έχω κάνει στο,prˈaɣmatˌa pu ˌexo kˈani sto
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1541.64,1548.08,διαδίκτυο είναι ότι ασχολούμαστε με σημασιολογικές πρακτικές,ðˌiaðˈiktiˌo ˌine ˈoti ˌasxolˈumastˌe me sˌimasjˌolojicˈes prˌakticˈes
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1545.36,1550.96,τζαί μαθαίνουμε πώς να ρυθμίζουμε το νευρικό,dzˈe maθˈenumˌe pˈoz na riθmˈizumˌe to nˌevrikˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1548.08,1552.799,σύστημα επειδή με την υπερφόρτωση,sˈistimˌa ˌepiðˈi me tin ˌiperfˈortosˌi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1550.96,1554.6,πληροφοριών τζαί διέγερσης που,plˌirofˌoriˈon dzˈe ðiˈejersˌis pu
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1552.799,1556.72,έχουμε,ˌexumˌe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1554.6,1558.48,καταλήγουμε να έχουμε πάρα πολλά για να,kˌatalˈiɣumˌe na ˌexumˌe pˈara polˈa janˌa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1556.72,1560.64,διαχειριστεί το σώμα Υπάρχουν λοιπόν,ðˌiaçˌiristˈi to sˈoma ipˈarxun lipˈon
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1558.48,1562.799,εργαλεία τεχνικές τζαί πρακτικές που,ˌerɣalˈia tˌexnicˈes dzˈe prˌakticˈes pu
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1560.64,1564.0,μπορείτε να εφαρμόσετε τζαί αυτά είναι εργαλεία,borˈite na ˌefarmˈosetˌe dzˈe aftˈa ˌine ˌerɣalˈia
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1562.799,1567.039,τεχνικές τζαί πρακτικές που,tˌexnicˈes dzˈe prˌakticˈes pu
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1564.0,1570.159,εφαρμόζετε σε καθημερινή βάση προκειμένου να,ˌefarmˈozetˌe se kˌaθimˌerinˈi vˈasi prˌocimˈenu na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1567.039,1574.559,επιτρέψετε στο σύστημά σας να φτάσει σε ένα,ˌepitrˈepsetˌe sto sˈistimˈa saz na ftˈasi se ˌena
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1570.159,1578.4,ορισμένο επίπεδο που να είναι πλήρως ικανό να σας,ˌorismˈeno epˈipeðˌo pu na ˌine plˈiros ˌikanˈo na sas
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1574.559,1580.4,καταρρίψει τζαί να,kˌatarˈipsi dzˈe na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1578.4,1582.559,σας ρυθμίσει Κάτι που είναι δύσκολο να το κάνεις κάθε,saz riθmˈisi kˈati pu ˌine ðˈiskolˌo na to kˈanis kˈaθe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1580.4,1585.48,μέρα επειδή πρέπει να γίνει,mˈera ˌepiðˈi prˈepi na jˈini
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1582.559,1588.559,κάτι συνηθισμένο Είναι αλλά,kˈati sˌiniθismˈeno ˌine alˌa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1585.48,1590.96,εννεν τόσο δύσκολο όσο νομίζεις Καλά,ˈenen dˈoso ðˈiskolˌo ˈoso nomˈizis kalˈa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1588.559,1594.72,Επειδή θαρκούμαι ότι έχουμε την ιδέα ότι,ˌepiðˈi θarkˈume ˈoti ˌexumˌe tin iðˈea ˈoti
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1590.96,1596.159,χρειαζόμαστε πολύ χρόνο,xrçazˈomastˌe polˈi xrˈono
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1594.72,1598.24,Χρειαζόμαστε όξα λεπτά για να το,xrçazˈomastˌe ˈoksa leptˈa janˌa to
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1596.159,1602.0,κάνουμε αυτό Μερικές φορές είναι απλώς μια,kˈanumˌe aftˈo mˌericˈes forˈes ˌine aplˈoz mɲa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1598.24,1604.159,λεπτη εξάσκηση που μετά προστίθεται κάθε,lˈepti eksˈascisˌi pu metˈa prostˈiθetˌe kˈaθe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1602.0,1606.48,φορά που κάνεις μια λεπτη εξάσκηση ξέρεις κάθε φορά που κάνεις μια,forˈa pu kˈaniz mɲa lˈepti eksˈascisˌi ksˈeris kˈaθe forˈa pu kˈaniz mɲa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1604.159,1609.279,λεπτη εξάσκηση κοιτάς πίσω μετά από ένα,lˈepti eksˈascisˌi citˈas pˈiso metˈa apˌo ˌena
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1606.48,1612.0,μήνα τζαί σκέφτεσαι ουάου είμαι στην πραγματικότητα ένα,mˈina dzˈe scˈeftesˌe uˈau ˌime stim brˌaɣmatikˈotitˌa ˌena
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1609.279,1614.96,πιο ήρεμο άτομο τζαί αλόπως είναι αυτά τα πέντε,pçˈo ˈiremˌo ˈatomˌo dzˈe alˈopos ˌine aftˈa ta pˈede
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1612.0,1617.279,λεπτά η απάντηση είναι ναι,leptˈa i apˈadisˌi ˌine nˈe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1614.96,1618.799,ωραία,orˈea
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1617.279,1621.76,πόσες συνεδρίες θεραπείας νομίζεις ότι,pˈoses sˌineðrˈies θˌerapˈiaz nomˈizis ˈoti
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1618.799,1624.48,χρειάζεται κάποιος για να θεραπευτεί ας,xrçˈazetˌe kˈapiˌoz janˌa θˌerapeftˈi ˈas
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1621.76,1626.88,πούμε από ένα διαζύγιο Αυτό είναι,pˈume apˌo ˌena ðˌiazˈijo aftˈo ˌine
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1624.48,1629.2,κάτι που εν μπορώ να,kˈati pu ˈen borˈo na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1626.88,1630.96,απαντήσω επειδή θαρκούμαι ότι,ˌapadˈiso ˌepiðˈi θarkˈume ˈoti
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1629.2,1634.72,εξαρτάται από το άτομο Εξαρτάται πόσο,ˌeksartˈate apˌo to ˈatomˌo ˌeksartˈate pˈoso
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1630.96,1637.279,βαθιά ξέρεις ότι πρέπει να φτάσει η δουλειά σε,vˌaθiˈa ksˈeris ˈoti prˈepi na ftˈasi i ðuʎˈa se
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1634.72,1638.96,ποιες πτυχές αλλά η θεραπεία είναι ένα από,pˈies ptiçˈes alˌa i θˌerapˈia ˌine ˌen apˌo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1637.279,1641.2,αυτά τα πράγματα είναι λίγο σαν την,aftˈa ta prˈaɣmatˌa ˌine lˈiɣo sˈan din
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1638.96,1643.44,άσκηση όπου επειδή έχεις,ˈascisˌi ˈopu ˌepiðˈi ˌeçis
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1641.2,1645.2,φτάσει στο σώμα που θέλεις εν,ftˈasi sto sˈoma pu θˈelis ˈen
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1643.44,1647.96,σημαίνει ότι το σταματάς γιατί μετά,simˈeni ˈoti to stˌamatˈaz jatˈi metˈa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1645.2,1650.72,απλώς έννα ξαναπέσεις χαμαί Επομένως είναι,aplˈos ˈena ksˌanapˈesis xamˈe ˌepomˈenos ˌine
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1647.96,1653.919,σημαντικό να ξεκινήσετε τη θεραπεία τζαί να,sˌimadikˈo na ksˌecinˈisetˌe ti θˌerapˈia dzˈe na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1650.72,1655.52,τη συνεχίσετε Καλά Παιδιά ναι επίσης,ti sˌineçˈisetˌe kalˈa pˌeðiˈa nˈe epˈisis
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1653.919,1657.44,Καταλαβαίνουν άραγε ήντα,kˌatalavˈenun ˈarajˌe ˈida
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1655.52,1660.24,κάνεις Όπως κάνεις εξάσκηση με κάποια,kˈanis ˈopos kˈanis eksˈascisˌi me kˈapiˌa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1657.44,1662.88,θεραπεία έννα ήμουν αν τα παιδιά μου είναι τεσσάρων τζαί,θˌerapˈia ˈena ˌimun an da pˌeðiˈa mu ˌine tessˈaron dzˈe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1660.24,1664.4,επτά χρονών Καλά Αλλά έτσι το επτάχρονο,eptˈa xronˈoŋ ɡalˈa alˌa ˈetsi to eptˈaxronˌo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1662.88,1666.799,έννα μπει στην εφηβεία,ˈena bˈi stin ˌefivˈia
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1664.4,1669.919,ξέρεις Οπότε η ψυχοθεραπεία είναι πιθανώς κάτι που συμβαίνει,ksˈeris opˈote i psˌixoθˌerapˈia ˌine pˌiθanˈos kˈati pu simvˈeni
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1666.799,1672.32,Αυτό που της μαθαίνω λοιπόν είναι να,aftˈo pu tiz maθˈeno lipˈon ˌine na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1669.919,1674.559,είναι κόρη Ναι λοιπόν Καλά Να έσιει,ˌine kˈori nˈe lipˈoŋ ɡalˈa na ˈesji
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1672.32,1676.88,την κατανόηση του δικού της συναισθηματικού,tiŋ ɡˌatanˈoɪsi tu ðikˈu tis sˌinesθˌimatikˈu
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1674.559,1679.039,κόσμου κάτι που είναι πολύ σημαντικό επειδή,kˈosmu kˈati pu ˌine polˈi sˌimadikˈo ˌepiðˈi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1676.88,1680.799,εν μας έχουν διδάξει τη διαφορά,ˈen mas ˌexun ðiðˈaksi ti ðˌiaforˈa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1679.039,1684.64,μεταξύ ορισμένων συναισθημάτων Νομίζουμε ότι ο,mˌetaksˈi ˌorismˈenon sˌinesθimˈaton nomˈizumˌe ˈoti ˈomikrˌon
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1680.799,1689.44,θυμός είναι απογοήτευση Νομίζουμε ότι η,θimˈos ˌine ˌapoɣoˈitefsˌi nomˈizumˌe ˈoti ˈita
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1684.64,1691.84,ευτυχία είναι χαρά Νομίζουμε ότι,ˌeftiçˈia ˌine xarˈa nomˈizumˌe ˈoti
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1689.44,1695.12,υπάρχει μια σύγχυση μέσα στην κοινωνία,ipˈarçi mɲa sˈiŋçisˌi mˌesa stiŋ cˌinonˈia
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1691.84,1697.44,μέσα σε όλα τα συναισθήματα Έχοντας λοιπόν μια,mˌesa se ˈola ta sˌinesθˈimatˌa ˈexodˌaz lipˈon mɲa
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1695.12,1702.679,σαφή κατανόηση του ήντα νιώθω,safˈi kˌatanˈoɪsi tu ˈida ɲˈoθo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1697.44,1705.159,αυτή τη στιγμή τζαί πώς μπορώ να,aftˈi ti stiɣmˈi dzˈe pˈoz borˈo na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1702.679,1707.919,κατανοήσω ήντα,kˌatanoˈiso ˈida
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1705.159,1710.399,βιώνω,viˈono
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1707.919,1711.919,Γιατί λοιπόν νιώθω απογοήτευση Ήντα,jatˈi lipˈon ɲˈoθo ˌapoɣoˈitefsˌi ˈida
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1710.399,1714.48,το προκάλεσε,to prokˈalesˌe
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1711.919,1716.799,Γιατί νιώθω θυμό,jatˈi ɲˈoθo θimˈo
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1714.48,1721.039,Γιατί εκρήγνυμαι τζαί έχω κρίσεις θυμού,jatˈi ekrˈiɣnimˌe dzˈe ˌexo krˈisis θimˈu
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1716.799,1724.6,Δικαίωμα Έτσι βοηθάω τα παιδιά μου να έχουν,ðicˈeomˌa ˈetsi voɪθˈao ta pˌeðiˈa mu na ˌexun
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1721.039,1728.159,συναισθηματική επίγνωση συναισθηματική,sˌinesθˌimaticˈi epˈiɣnosˌi sˌinesθˌimaticˈi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1724.6,1730.48,νοημοσύνη ώστε να,nˌoɪmosˈini ˈoste na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1728.159,1732.399,κατανοούν καλύτερα τον εσωτερικό τους,kˌatanoˈuŋ ɡalˈiterˌa ton ˌesotˌerikˈo tus
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1730.48,1734.64,κόσμο τζαί να μην τον προβάλλουν στον,kˈosmo dzˈe na mˈin dom brovˈalun ston
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1732.399,1736.919,έξω κόσμο Θαρκούμαι λοιπόν ότι έτσι,ˈekso kˈosmo θarkˈume lipˈon ˈoti ˈetsi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1734.64,1739.679,μπορεί κάποιος στα του χρόνια να αρχίσει να,borˈi kˈapiˌos sta tu xrˈoɲa n arçˈisi na
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1736.919,1742.08,εφαρμόζει πολλές από τις πρακτικές που,ˌefarmˈozi polˈes apˌo tis prˌakticˈes pu
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1739.679,1744.799,έννα εφάρμοζα σε πελάτες μου που είναι,ˈena efˈarmozˌa se pelˈatez mu pu ˌine
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1742.08,1747.84,ετών,etˈon
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1744.799,1749.84,Καλά Αλλά νομίζεις ότι όπως,kalˈa alˌa nomˈizis ˈoti ˈopos
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1747.84,1752.08,κατά την εφηβεία η κορύφωση,katˈa tin ˌefivˈia i korˈifosˌi
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1749.84,1754.32,έννα έλεγα για μένα ήταν περίπου στα με ίσως τα,ˈena ˈeleɣˌa jˈa mˈena ˌitam berˈipu sta me ˈisos ta
/kaggle/input/audio-files/Audio_Files/7M4DQHf1J2A.wav,1752.08,1757.76,Ήταν τα χειρότερα χρόνια μου Σαν να,ˌitan da çirˈoterˌa xrˈoɲa mu sˈan na
